"ID","KNOW_TYPE","OBJECT_HCODE","OBJECT_CNAME","KNOW_ID","KNOW_DESC","KNOW_KEYWORD","SAMPLE_SQL","HISQA","HISMAN","HISVALID","CREATE_BY","HCREATETIME","UPDATE_BY","HUPDATETIME"
355,TABLE,STI_PRI_INCOME_PRODUCT,科创板主营业务收入按产品分布表,236,请尽量避免在本表中进行聚合和分组计算，仅进行条件查找和过滤。此外，ITEM_NAME 字段包含“合计”项，当用户查询总收入、总成本等信息时，可以通过筛选“合计”或者“总计”值来获取相应的数据。,,,,,1,,"2024-06-13 15:29:55",,"2025-01-08 20:36:21"
356,TABLE,STI_PRI_INCOME_DISTRICT,科创板主营业务收入按地区分布表,246,请尽量避免在本表中进行聚合和分组计算，仅进行条件查找和过滤。此外，ITEM_NAME 字段包含“合计”项，当用户查询总收入、总成本等信息时，可以通过筛选“合计”或者“总计”值来获取相应的数据。,,,,,1,,"2024-06-13 15:29:55",,"2025-01-08 20:36:21"
358,DOMAIN,,基金相关,299,"如果问题中没有明确提及“债券基金，固收基金，FOF基金，被动基金”等字眼，默认一律筛选“主动权益类”基金作样本，即：
select * from FUND_PUBLIC.FUND_BENCHMARK where FUND_TYPE='股票型' and INVESTMENT_TYPE<>'指数型'
这个查询对应的基金样本。
同理，如果问题涉及基金经理（比如问收益率，规模等），除非问题中明确提及了“债券型，固收型，货币型，FOF，被动型”等字眼，否则一律用“主动权益型”的基金经理，即：
select * from FUND_MANAGER_INFO where MV_OF_STOCK/NET_VALUE>=0.447",,,,,1,,"2024-08-16 17:22:21",,"2024-11-05 16:26:22"
359,TABLE,INDEX_QUOTE_ALL,指数行情表,668,宽基：通常指上证50（000016.SH），沪深300（000300.SH），中证500（000905.SH），中证800（000906.SH），中证1000（000852.SH），中证2000（932000.CSI），国证1000（399311.SZ），国证2000（399303.SZ），中证全指（000985.CSI），中证A50（930050.CSI），中证A500（000510.CSI），科创50（000688.SH），北证50（899050.BJ），创业板指（399006.SZ），恒生指数（HSI.HK），恒生港股通（HSHKI.HK）等。问题中涉及到比如“上证50，300，沪深300，宽基”时，将其转为具体的指数代码，不要用名称like进行查询！！！如果不了解对应的代码的时候，请对名称使用模糊匹配查询。,,,,,1,,"2024-06-13 15:29:55",,"2025-01-17 10:41:21"
360,TABLE,INDEX_QUOTE_ALL,指数行情表,669,股票市场整体水平：一般用中证全指（000985.CSI），基金整体水平：一般用中证偏股基金（930950.CSI）,,,,,1,,"2024-06-13 15:29:55",,"2024-10-17 17:47:42"
361,TABLE,INDEX_QUOTE_ALL,指数行情表,670,"默认的基金指数，中证的930950.CSI（我们系统中有值），如果客户专门提到了wind的885001（我们没有这个值），也可以转为对标中证930950.CSI，一般就是当做一个benchmark，指数值的差异不重要。“公募基金跑赢指数了吗”，可以用930950.CSI或者000300.SH。
",,,,,1,,"2024-06-13 15:29:55",,"2025-01-17 10:45:16"
362,TABLE,INDEX_QUOTE_ALL,指数行情表,671,"红利：最常用的：中证红利（000922.CSI，跟踪ETF数量最多），中证红利低波（H30269.CSI，跟踪etf与中证红利一样6个，合计规模低于中证红利），上证红利（000015.SH，单个ETF规模最大），深证红利（399324.SZ）。恒生高股息（HSSCHKY.HK），中证沪港深高股息指数（930918.CSI）。其他红利指数除非客户问题中指定，否则默认用中证红利（000922.CSI）即可。
",,,,,1,,"2024-06-13 15:29:55",,"2025-01-17 10:37:20"
363,TABLE,INDEX_QUOTE_ALL,指数行情表,672,"如果问题中提到类似“相对大盘超额，相对小盘超额”等与“大中小盘”有关的提问时：超大盘：上证50（000016.SH，期货对应IH合约） ，大盘：沪深300（000300.SH，期货对应IF）
中盘：中证500（000905.SH，期货对应IC），小盘：中证2000（932000.CSI， 中证1000期货对应IM），微盘：Wind有个专门的微盘指数，中证系没有对应的，最接近的是中证2000（932000.CSI）。",,,,,1,,"2024-06-13 15:29:55",,"2025-01-17 10:36:30"
364,TABLE,INDEX_QUOTE_ALL,指数行情表,673,"成长、价值、均衡风格：如果问题中提到类似“相对成长指数超额，相对价值超额”等与“成长、价值”这种风格有关的提问时：太保主动偏股价值基金指数：932292.CSI，太保主动偏股均衡基金：932293.CSI，太保主动偏股成长基金：932294.CSI，可用作价值、均衡、成长的benchmark。
",,,,,1,,"2024-06-13 15:29:55",,"2025-01-17 10:38:16"
365,TABLE,INDEX_QUOTE_ALL,指数行情表,674,指数增强：指数增强的基金，名字里都带“指数增强”4个字，like 查询即可。场内指数增强ETF，名字都带“增强策略”4个字，like查询即可。,,,,,1,,"2024-06-13 15:29:55",,"2024-10-17 17:47:42"
366,DOMAIN,INDEX_QUOTE_ALL,指数行情表,675,"【关于赛道】一般指如下6个赛道，对应6个赛道指数（不一定是市场习惯，我们自己系统中用这些指数作为赛道的benchmark）
科技：000998.CSI、制造：000962.CSI、金融：000934.SH、消费：000942.CSI、周期：000961.CSI、医药：000933.SH；
与行业、赛道有关的ETF查询：
select ETF_CODE,ETF_NAME,        size,        -- 大中小盘        STYLE,       -- 成长，价值        SECTOR,      -- 申万1级        SECTOR_2,    -- 申万2级        SECTOR_3,    -- 申万3级        TRACK        -- 赛道 from ETF_LABEL_INFO_CHINA where ETF_NAME like '%增强%'
",,,,,1,,"2024-06-13 15:29:55",,"2024-10-17 17:47:42"
367,TABLE,GET_INDX_GEN_INFO,指数基本信息表,677,"请特别注意，本表中的INDX_CODE是指指数的代码，需要去除最后的后缀，例如""000300.SH""这个指数，只需要匹配""000300""这里。这个字段请不要使用模糊匹配！！！这个字段请不要使用模糊匹配！！！这个字段请不要使用模糊匹配！！！",,,,,1,,"2024-06-13 15:29:55",,"2025-01-17 11:33:20"
369,TABLE,INDEX_QUOTE_ALL,指数行情表,697,"请特别注意，本表中的INDEX_CODE是指数的代码，需要保留，例如""000300.SH""这个指数，需要保证"".SH""这个后缀存在。这个字段请不要使用模糊匹配！！！这个字段请不要使用模糊匹配！！！这个字段请不要使用模糊匹配！！！",,,,,1,,"2024-06-13 15:29:55",,"2025-01-17 11:33:20"
370,TABLE,SECU_LABEL_INFO,记录股票所属标签信息,9998,本表格，请默认添加 `SECU_LABEL_INFO` iS NULL 获取最新的数据。请默认添加 `SECU_LABEL_INFO` is NULL 获取最新的数据。请默认添加 `SECU_LABEL_INFO` is NULL 获取最新的数据。,,,,,1,,"2024-06-13 15:29:55",,"2025-01-23 13:24:35"
372,TABLE,GET_A_SEC_CODE,股票综合代码表,9899,【SQL附加结果显示】“当问题涉及到‘选股票’、‘选公司’等筛选个股、公司时，请确保每只个股的结果与表格中的以下字段关联：TCAP（股票的最新市值），COMB_SYMBOL（股票显示的代码），SW_INDU_CODE_2021_1（股票对应的申万一级行业名）。这三个字段应包含在SQL查询结果中。特别注意：最终展示给用户的股票代码应使用‘COMB_SYMBOL’字段中的信息！”,,,,,1,,"2024-08-06 22:25:48",,"2024-11-28 17:55:57"
373,TABLE,HK_STKCODE,香港股票代码表,9999,"请注意，在展示个股的股票代码时，如果使用STKCODE字段，请在SQL结果展示中，添加"".HK""后缀，方便用户理解为港股。",,,,,1,,"2024-08-06 22:25:48",,"2024-11-28 17:55:57"
374,DOMAIN_ONE,"","",1,"“社保基金”不属于""基金相关""中对应的基金产品类别，用户往往会问“社保基金”作为哪些公司的股东，则考虑""个股相关""分类。",,,,,1,,"2024-06-13 15:29:55",,"2024-10-17 17:47:42"
375,DOMAIN_ONE,"","",2,"当问题涉及到“题材”或者“板块”的时候，请考虑""个股相关""分类。",,,,,1,,"2024-06-13 15:29:55",,"2024-10-17 17:47:42"
376,GENERAL,,,98,"【展示输出规则】：如果在表格中使用了""COMCODE""或""INNER_CODE""字段，那么在 SELECT 语句中输出结果时，请按以下规则进行别名转换：COMCODE 转换为 内部公司代码
INNER_CODE 转换为 内部参考代码。即：COMCODE AS `内部公司代码`, INNER_CODE AS `内部参考代码`。",,,,,1,,"2024-07-26 14:15:05",,"2025-01-23 10:27:01"
377,DOMAIN,"",个股相关,729,"请注意【本条专家知识不适用于""STK_PRI_INCOME_DISTRICT""表和""STK_PRI_INCOME_PRODUCT""表】：目前2024年12月31日的年报还没有公布，最近的报告期为2024年9月30日。同时请特别注意：如果表格中含有“ENDDATE”字段截止日期，每家公司有各自的截止日期，请使用MAX(ENDDATE) 以及  ENDDATE <= XXXX 条件同时约束获得每个公司的截止日。",,,,,1,,"2024-06-13 15:29:55",,"2024-10-17 17:47:42"
378,DOMAIN,"",指数相关,739,请注意：目前2024年12月31日的年报还没有公布，最近的报告期为2024年9月30日。同时请特别注意：如果表格中含有“ENDDATE”字段截止日期，每家公司有各自的截止日期，请使用MAX(ENDDATE) 以及  ENDDATE <= XXXX 条件同时约束获得每个公司的截止日。,,,,,1,,"2024-06-13 15:29:55",,"2024-10-17 17:47:42"
380,DOMAIN,"",基金相关,749,请注意：目前2024年12月31日的基金年报已经公布，最近的报告期为2024年12月31日，最近的报告期为2024年12月31日。,,,,,1,,"2024-06-13 15:29:55",,"2024-10-17 17:47:42"
381,TABLE,LABEL_INFO,标签信息表,9998,在使用本表格时，如果用户的问题涉及行业分类但只提到“按行业”而未明确行业层级，则默认采用“申万一级行业”作为分类标准。,,,,,1,,"2024-06-13 15:29:55",,"2025-01-23 13:24:35"
382,DOMAIN,"",基金相关,799,"请特别注意，如果表格中含有""LABEL_NAME""字段，并且需要使用LABEL_NAME进行条件过滤的时候，对该字段，请参考背景信息和专家知识中的分析，同时务必使用【完全匹配】，不要使用模糊匹配。",,,,,1,,"2024-06-13 15:29:55",,"2024-10-17 17:47:42"
383,TABLE,STI_ACHIEVE_FORECAST,科创板公司业绩预告表,2,请特别注意： 1. DeclareDate代表业绩预告发布/提供/公布的时间，2. EndDate代表着业绩预告所关联的会计区间。如果用户没有明确指明会计区间，那么我们默认按照DeclareDate进行业绩预告期间的筛选，例如：2023年第四季度发布，则是指DeclareDate在2023-10-1到2023-12-31这个区间。,,,,,1,,"2024-08-06 22:25:48",,"2024-11-14 15:52:26"
385,GENERAL,,,9998,当对表格进行聚合计算时，请特别注意：对于【累计值】的表格，应尽量根据具体的截面时间来获得相关的具体值，而不是根据每个值进行聚合，因为每个值是累计的。如果是单季值，则可以进行聚合计算。,,,,,1,,"2024-07-26 14:15:05",,"2025-01-23 10:27:01"
386,TABLE_CLS,,个股相关,929,如果用户问题中涉及到公司，但是没有明确指明是A股主板、A股科创板还是港股，那么默认考虑 A股主板的公司！！！,,,,,1,,"2024-08-13 11:03:11",,"2025-01-14 12:02:47"
389,TABLE,GET_STK_SHR_CLS_DTL,十大股东持股类别明细表,2,请特别注意NAME字段中的公司为公司全名，参股公司（股东）未必是上市公司！！！如果需要查询参股公司（股东），我们只需要给出NAME字段中的名字即可！！！如果需要查询参股公司（股东），我们只需要给出NAME中的名字即可！！！,,,,,1,,"2024-08-06 22:25:48",,"2024-08-13 10:46:23"
390,TABLE,STK_COM_PROFILE,上市公司基本信息表,44,"请特别注意：如果使用本表的""PRI_BIZ""字段根据问题中的主营业务进匹配的同时，如果候选表格中包含“VW_CONCEPT_STK”表格，请务必考虑专家信息中涉及到的可能关联题材名称CONCEPT_NAME。请同时使用这两个条件来筛选出公司！！！请同时使用这两个条件来筛选出公司！！！如果使用本表的""PRI_BIZ""字段根据问题中的主营业务进匹配的同时，如果候选表格中包含“VW_CONCEPT_STK”表格，请务必考虑专家信息中涉及到的可能关联题材名称CONCEPT_NAME。请同时使用这两个条件来筛选出公司！！！请同时使用这两个条件来筛选出公司！！！",,,,,1,,"2024-08-06 22:25:48",,"2025-02-02 13:43:04"
391,GENERAL,,,2299,"请特别注意：如果用户query想要筛选和“XXXX相关”的公司，如果背景知识中获取了对应的行业和题材板块，请优先以行业、题材映射为准，不要使用STK_COM_PROFILE表中的""PRI_BIZ""字段进行模糊匹配查询。如果不包含行业或者题材，则使用STK_COM_PROFILE表中的PRI_BIZ字段匹配。",,,,,1,,"2024-07-26 14:15:05",,"2025-01-23 10:27:01"
