"ID","KNOW_TYPE","OBJECT_HCODE","OBJECT_CNAME","KNOW_ID","KNOW_DESC","KNOW_KEYWORD","SAMPLE_SQL","HISQA","HISMAN","HISVALID","CREATE_BY","HCREATETIME","UPDATE_BY","HUPDATETIME"
359,TABLE,INDEX_QUOTE_ALL,指数行情表,668,宽基：通常指上证50（000016.SH），沪深300（000300.SH），中证500（000905.SH），中证800（000906.SH），中证1000（000852.SH），中证2000（932000.CSI），国证1000（399311.SZ），国证2000（399303.SZ），中证全指（000985.CSI），中证A50（930050.CSI），中证A500（000510.CSI），科创50（000688.SH），北证50（899050.BJ），创业板指（399006.SZ），恒生指数（HSI.HK），恒生港股通（HSHKI.HK）等。问题中涉及到比如“上证50，300，沪深300，宽基”时，将其转为具体的指数代码，不要用名称like进行查询！！！如果不了解对应的代码的时候，请对名称使用模糊匹配查询。,,,,,1,,"2024-06-13 15:29:55",,"2025-01-17 10:41:21"
360,TABLE,INDEX_QUOTE_ALL,指数行情表,669,股票市场整体水平：一般用中证全指（000985.CSI），基金整体水平：一般用中证偏股基金（930950.CSI）,,,,,1,,"2024-06-13 15:29:55",,"2024-10-17 17:47:42"
361,TABLE,INDEX_QUOTE_ALL,指数行情表,670,"默认的基金指数，中证的930950.CSI（我们系统中有值），如果客户专门提到了wind的885001（我们没有这个值），也可以转为对标中证930950.CSI，一般就是当做一个benchmark，指数值的差异不重要。“公募基金跑赢指数了吗”，可以用930950.CSI或者000300.SH。
",,,,,1,,"2024-06-13 15:29:55",,"2025-01-17 10:45:16"
362,TABLE,INDEX_QUOTE_ALL,指数行情表,671,"红利：最常用的：中证红利（000922.CSI，跟踪ETF数量最多），中证红利低波（H30269.CSI，跟踪etf与中证红利一样6个，合计规模低于中证红利），上证红利（000015.SH，单个ETF规模最大），深证红利（399324.SZ）。恒生高股息（HSSCHKY.HK），中证沪港深高股息指数（930918.CSI）。其他红利指数除非客户问题中指定，否则默认用中证红利（000922.CSI）即可。
",,,,,1,,"2024-06-13 15:29:55",,"2025-01-17 10:37:20"
363,TABLE,INDEX_QUOTE_ALL,指数行情表,672,"如果问题中提到类似“相对大盘超额，相对小盘超额”等与“大中小盘”有关的提问时：超大盘：上证50（000016.SH，期货对应IH合约） ，大盘：沪深300（000300.SH，期货对应IF）
中盘：中证500（000905.SH，期货对应IC），小盘：中证2000（932000.CSI， 中证1000期货对应IM），微盘：Wind有个专门的微盘指数，中证系没有对应的，最接近的是中证2000（932000.CSI）。",,,,,1,,"2024-06-13 15:29:55",,"2025-01-17 10:36:30"
364,TABLE,INDEX_QUOTE_ALL,指数行情表,673,"成长、价值、均衡风格：如果问题中提到类似“相对成长指数超额，相对价值超额”等与“成长、价值”这种风格有关的提问时：太保主动偏股价值基金指数：932292.CSI，太保主动偏股均衡基金：932293.CSI，太保主动偏股成长基金：932294.CSI，可用作价值、均衡、成长的benchmark。
",,,,,1,,"2024-06-13 15:29:55",,"2025-01-17 10:38:16"
365,TABLE,INDEX_QUOTE_ALL,指数行情表,674,指数增强：指数增强的基金，名字里都带“指数增强”4个字，like 查询即可。场内指数增强ETF，名字都带“增强策略”4个字，like查询即可。,,,,,1,,"2024-06-13 15:29:55",,"2024-10-17 17:47:42"
366,DOMAIN,INDEX_QUOTE_ALL,指数行情表,675,"【关于赛道】一般指如下6个赛道，对应6个赛道指数（不一定是市场习惯，我们自己系统中用这些指数作为赛道的benchmark）
科技：000998.CSI、制造：000962.CSI、金融：000934.SH、消费：000942.CSI、周期：000961.CSI、医药：000933.SH；
与行业、赛道有关的ETF查询：
select ETF_CODE,ETF_NAME,        size,        -- 大中小盘        STYLE,       -- 成长，价值        SECTOR,      -- 申万1级        SECTOR_2,    -- 申万2级        SECTOR_3,    -- 申万3级        TRACK        -- 赛道 from ETF_LABEL_INFO_CHINA where ETF_NAME like '%增强%'
",,,,,1,,"2024-06-13 15:29:55",,"2024-10-17 17:47:42"
367,TABLE,GET_INDX_GEN_INFO,指数基本信息表,677,"请特别注意，本表中的INDX_CODE是指指数的代码，需要去除最后的后缀，例如""000300.SH""这个指数，只需要匹配""000300""这里。这个字段请不要使用模糊匹配！！！这个字段请不要使用模糊匹配！！！这个字段请不要使用模糊匹配！！！",,,,,1,,"2024-06-13 15:29:55",,"2025-01-17 11:33:20"
369,TABLE,INDEX_QUOTE_ALL,指数行情表,697,"请特别注意，本表中的INDEX_CODE是指数的代码，需要保留，例如""000300.SH""这个指数，需要保证"".SH""这个后缀存在。这个字段请不要使用模糊匹配！！！这个字段请不要使用模糊匹配！！！这个字段请不要使用模糊匹配！！！",,,,,1,,"2024-06-13 15:29:55",,"2025-01-17 11:33:20"
370,TABLE,SECU_LABEL_INFO,记录股票所属标签信息,9998,本表格，请默认添加 `SECU_LABEL_INFO` iS NULL 获取最新的数据。请默认添加 `SECU_LABEL_INFO` is NULL 获取最新的数据。请默认添加 `SECU_LABEL_INFO` is NULL 获取最新的数据。,,,,,1,,"2024-06-13 15:29:55",,"2025-01-23 13:24:35"
372,TABLE,GET_A_SEC_CODE,股票综合代码表,9899,【SQL附加结果显示】“当问题涉及到‘选股票’、‘选公司’等筛选个股、公司时，请确保每只个股的结果与表格中的以下字段关联：TCAP（股票的最新市值），COMB_SYMBOL（股票显示的代码），SW_INDU_CODE_2021_1（股票对应的申万一级行业名）。这三个字段应包含在SQL查询结果中。特别注意：最终展示给用户的股票代码应使用‘COMB_SYMBOL’字段中的信息！”。【SQL附加结果显示】“当问题涉及到‘选股票’、‘选公司’等筛选个股、公司时，请确保每只个股的结果与表格中的以下字段关联：(1) TCAP（股票的最新市值），(2) COMB_SYMBOL（股票显示的代码），(3) SW_INDU_CODE_2021_1（股票对应的申万一级行业名）。这三个字段应包含在SQL查询结果中。特别注意：最终展示给用户的股票代码应使用‘COMB_SYMBOL’字段中的信息！”。,,,,,1,,"2024-08-06 22:25:48",,"2025-02-15 11:13:47"
373,TABLE,HK_STKCODE,香港股票代码表,9999,"请注意，在展示个股的股票代码时，如果使用STKCODE字段，请在SQL结果展示中，添加"".HK""后缀，方便用户理解为港股。",,,,,1,,"2024-08-06 22:25:48",,"2024-11-28 17:55:57"
374,DOMAIN_ONE,"","",1,"“社保基金”不属于""基金相关""中对应的基金产品类别，用户往往会问“社保基金”作为哪些公司的股东，则考虑""个股相关""分类。",,,,,1,,"2024-06-13 15:29:55",,"2024-10-17 17:47:42"
375,DOMAIN_ONE,"","",2,"当问题涉及到“题材”或者“板块”的时候，请考虑""个股相关""分类。",,,,,1,,"2024-06-13 15:29:55",,"2024-10-17 17:47:42"
376,GENERAL,,,98,"【展示输出规则】：如果在表格中使用了""COMCODE""或""INNER_CODE""字段，那么在 SELECT 语句中输出结果时，请按以下规则进行别名转换：COMCODE 转换为 内部公司代码
INNER_CODE 转换为 内部参考代码。即：COMCODE AS `内部公司代码`, INNER_CODE AS `内部参考代码`。",,,,,1,,"2024-07-26 14:15:05",,"2025-01-23 10:27:01"
378,DOMAIN,"",个股相关,739,"请注意【本条专家知识不适用于""STK_PRI_INCOME_DISTRICT""表和""STK_PRI_INCOME_PRODUCT""表】：截至本提示发布时，2024年度年报尚未公布，最新可获取的财务报告期截至2024年9月30日。特别提醒：在处理包含""ENDDATE""字段的数据时，请统一将各公司最新报告截止日期视为2024年9月30日进行筛选。为提高数据处理效率，建议采用统一截止日期进行批量处理。此方法可显著提升数据处理效率，确保分析工作的一致性。请避免以下低效操作：逐一查询每家公司的特定截止日期，使用MAX(ENDDATE)函数和ENDDATE <= XXXX条件进行双重筛选，为每家公司单独计算截止日期。",,,,,1,,"2024-06-13 15:29:55",,"2025-03-04 11:14:04"
380,DOMAIN,"",基金相关,749,请注意：目前2024年12月31日的基金年报已经公布，最近的报告期为2024年12月31日，最近的报告期为2024年12月31日。,,,,,1,,"2024-06-13 15:29:55",,"2024-10-17 17:47:42"
381,TABLE,LABEL_INFO,标签信息表,9998,在使用本表格时，如果用户的问题涉及行业分类但只提到“按行业”而未明确行业层级，则默认采用“申万一级行业”作为分类标准。,,,,,1,,"2024-06-13 15:29:55",,"2025-01-23 13:24:35"
382,DOMAIN,"",基金相关,799,"请特别注意，如果表格中含有""LABEL_NAME""字段，并且需要使用LABEL_NAME进行条件过滤的时候，对该字段，请参考背景信息和专家知识中的分析，同时务必使用【完全匹配】，不要使用模糊匹配。",,,,,1,,"2024-06-13 15:29:55",,"2024-10-17 17:47:42"
383,TABLE,STI_ACHIEVE_FORECAST,科创板公司业绩预告表,2,请特别注意： 1. DeclareDate代表业绩预告发布/提供/公布的时间，2. EndDate代表着业绩预告所关联的会计区间。如果用户没有明确指明会计区间，那么我们默认按照DeclareDate进行业绩预告期间的筛选，例如：2023年第四季度发布，则是指DeclareDate在2023-10-1到2023-12-31这个区间。,,,,,1,,"2024-08-06 22:25:48",,"2024-11-14 15:52:26"
385,GENERAL,,,9998,当对表格进行聚合计算时，请特别注意：对于【累计值】的表格，应尽量根据具体的截面时间来获得相关的具体值，而不是根据每个值进行聚合，因为每个值是累计的。如果是单季值，则可以进行聚合计算。,,,,,1,,"2024-07-26 14:15:05",,"2025-01-23 10:27:01"
386,TABLE_CLS,,个股相关,929,如果用户问题中涉及到公司，但是没有明确指明是A股主板、A股科创板还是港股，那么默认考虑 A股主板的公司！！！,,,,,1,,"2024-08-13 11:03:11",,"2025-01-14 12:02:47"
389,TABLE,GET_STK_SHR_CLS_DTL,十大股东持股类别明细表,2,请特别注意NAME字段中的公司为公司全名，参股公司（股东）未必是上市公司！！！如果需要查询参股公司（股东），我们只需要给出NAME字段中的名字即可！！！如果需要查询参股公司（股东），我们只需要给出NAME中的名字即可！！！,,,,,1,,"2024-08-06 22:25:48",,"2024-08-13 10:46:23"
390,TABLE,STK_COM_PROFILE,上市公司基本信息表,44,"请特别注意：如果使用本表的""PRI_BIZ""字段根据问题中的主营业务进匹配的同时，如果候选表格中包含“VW_CONCEPT_STK”表格，请务必考虑专家信息中涉及到的可能关联题材名称CONCEPT_NAME。请同时使用这两个条件来筛选出公司！！！请同时使用这两个条件来筛选出公司！！！如果使用本表的""PRI_BIZ""字段根据问题中的主营业务进匹配的同时，如果候选表格中包含“VW_CONCEPT_STK”表格，请务必考虑专家信息中涉及到的可能关联题材名称CONCEPT_NAME。请同时使用这两个条件来筛选出公司！！！请同时使用这两个条件来筛选出公司！！！",,,,,1,,"2024-08-06 22:25:48",,"2025-02-02 13:43:04"
391,GENERAL,,,2299,"请特别注意：如果用户query想要筛选和“XXXX相关”的公司，如果背景知识中获取了对应的行业和题材板块，请优先以行业、题材映射为准，不要使用STK_COM_PROFILE表中的""PRI_BIZ""字段进行模糊匹配查询。如果不包含行业或者题材，则使用STK_COM_PROFILE表中的PRI_BIZ字段匹配。",,,,,1,,"2024-07-26 14:15:05",,"2025-01-23 10:27:01"
392,TABLE,VW_CONCEPT_STK,讯兔概念与股票的关系,7999,"如果使用本表的时候，请注意在SELECT输出结果时一定要展示本表的""CONCEPT_NAME""这个字段！！！请注意在SELECT输出结果时一定要展示本表的""CONCEPT_NAME""这个字段！！！",,,,,1,,"2024-08-06 22:25:48",,"2024-11-28 17:55:57"
393,TABLE,GET_INDX_GEN_INFO,指数基本信息表,2987,"当使用本表格，并且用户提到""万得全A""的时候，我们需要关联INDX_CODE = '000985'。",,,,,1,,"2024-08-06 22:25:48",,"2025-02-13 14:18:59"
394,GENERAL,,,2899,书写SQL的时候，请注意考虑查询效率！,,,,,1,,"2024-07-26 14:15:05",,"2025-01-23 10:27:01"
395,TABLE,VW_FUND_LABEL_SERIES,基金产品及基金经理标签表（风格，赛道，大小盘等）,1,"请注意在使用本表的时候，如果涉及到""LABEL_VALUE_NAME""字段，请使用模糊匹配，例如 LABEL_VALUE_NAME LIKE ""%科技%""。
该表存的是序列数据，要取END_DATE = 表中最大END_DATE对应的记录。",,,,,1,,"2024-08-06 22:25:48",,"2025-02-14 17:19:24"
396,TABLE,VW_CONCEPT_STK,讯兔概念与股票的关系,8999,在使用本表时请特别注意：当以概念、题材作为选股条件时，如果可以通过其他条件来筛选个股，请优先使用其他条件；若无其他可行条件，则可根据问题的实际需求从 CONCEPT_NAME 字段进行筛选。,,,,,1,,"2024-08-06 22:25:48",,"2024-11-28 17:55:57"
397,TABLE_CLS,,基金相关,,"当被问到基金产品，或者基金经理的标签特性，例如：大小盘，风格（成长、价值），赛道（金融，科技，消费，周期，医疗，制造）等时，请优先考虑 VW_FUND_LABEL_SERIES 表。
通过这个表，可以直接根据列=或者列like，筛选出具体的基金或者基金经理。
当问到基金经理相关时，限制 FUND_SYMBOL='-1';当问到基金产品相关时，限制 PSN_NAME='-1';
该表是时间序列表，取数据时要取END_DATE是表中最大值的对应记录。",,,,,1,,"2025-02-14 16:46:31",,"2025-02-14 17:12:54"
399,GENERAL,,,3899,请注意：当用户询问收入（或收入增速）时，如果所提供的字段中没有直接与收入相关的指标，可使用归母净利润或净利润字段进行替代。,,,,,1,,"2024-07-26 14:15:05",,"2025-01-23 10:27:01"
400,GENERAL,,,9,【行业、题材优先级】在判断所属行业和题材时，请特别关注问题及背景信息中与行业、题材相关的描述与关联度。如果问题与某个候选行业高度匹配，则优先选择该行业（优先级：行业 > 题材）。在判断所属行业和题材时，请特别关注问题及背景信息中与行业、题材相关的描述与关联度。如果问题与某个候选行业高度匹配，则优先选择该行业（优先级：行业 > 题材）。请特别注意，背景信息中的行业具有很强的专业性，如果选择行业作为筛选条件，那么请按照背景信息中的指令书写。,,,,,1,,"2024-07-26 14:15:05",,"2025-02-16 12:15:34"
401,DOMAIN,,个股相关,13,【估值分位】如果问题涉及到“估值分位”，以及“分位数”的计算，**每个股票的估值分位** = （【每只股票】当前估值在历史估值中的排名位置 / 【该股票】历史估值样本总数） × 100%。 估值分位（也称为“估值分位数”）是衡量当前资产（如股票、指数、行业等）在其历史估值区间所处位置的方法，通常通过将当前估值指标（例如市盈率P/E、市净率P/B、股息率等）与**过去一段时间**的历史数据对比，计算分位数来判断估值高低!!!如果用户没有说明具体指标，则默认使用市盈率（PE）。以PE分位为例，一般会先选取过去一年的历史PE数据（如无特殊说明），找出当前PE在所有数据中的排名，再将排名换算为其在全部数据中的相对位置，从而得到该标的的估值分位。,,,,,1,,"2024-08-16 17:22:21",,"2025-02-20 16:48:43"
402,GENERAL,,,72,【估值分位】如果问题涉及到“估值分位”，以及“分位数”的计算，**每个股票的估值分位** = （【每只股票】当前估值在历史估值中的排名位置 / 【该股票】历史估值样本总数） × 100%。 估值分位（也称为“估值分位数”）是衡量当前资产（如股票、指数、行业等）在其历史估值区间所处位置的方法，通常通过将当前估值指标（例如市盈率P/E、市净率P/B、股息率等）与**过去一段时间**的历史数据对比，计算分位数来判断估值高低!!!如果用户没有说明具体指标，则默认使用市盈率（PE）。以PE分位为例，一般会先选取过去一年的历史PE数据（如无特殊说明），找出当前PE在所有数据中的排名，再将排名换算为其在全部数据中的相对位置，从而得到该标的的估值分位。,,,,,1,,"2024-07-26 14:15:05",,"2025-02-20 16:48:44"
403,GENERAL,,,8882,"【查询性能】如果你只想要“每只股票最新 PE 在过去一年的分位”，完全可以用窗口函数或预聚合的方式，一次性批量算出来，避免对每只股票做多次子查询。比如：
先选定时间区间 2024-02-15 ~ 2025-02-15 的所有记录（包含最新记录），对同一只股票分组，按 PE 升序做一个累积分布或 RANK() 计算；再把“最新交易日”那条记录的 PE 在这个分布中的位置直接拿到，就能得到分位。这种做法在 SQL 层面常见的写法是借助窗口函数 COUNT(*) OVER (PARTITION BY INNER_CODE ORDER BY PE) 或者 RANK()/DENSE_RANK() 之类，而不是对每行再做嵌套查询。请注意如下几个优化点，尤其对于“分位”这类问题！！！：（1）窗口函数与分组写法更优：在一个查询中一次性完成排序、rank、count 等计算，数据库可用一次扫描/排序来完成；（2）避免关联子查询重复扫描：对于 “找最近交易日” 这类需求，最好结合窗口函数或索引、或使用 ROW_NUMBER() OVER (PARTITION BY ... ORDER BY ...) = 1 等技巧，一次性计算出来；",,,,,1,,"2024-07-26 14:15:05",,"2025-02-21 13:21:53"
404,TABLE,VIEW_STK_FIN_IDX_PLUS,主板财务衍生指标-累计值,99,请特别注意： 当使用本表的时候，（1）RPT_TYPE字段默认设置为2， （2）DATA_TYPE字段默认设置为1，（3）RPT_TAG 代表报告期间，因为本表格是累计值，取值如下：报告期间: 含义说明: 1代表一季度累计值；5代表一至二季度累计值; 6代表一至三季度累计值; 7代表一至四季度累计值。,,,,,1,,"2024-08-06 22:25:48",,"2025-02-16 12:03:59"
405,TABLE,GET_STK_SHR_CLS_DTL,十大股东持股类别明细表,1,"使用本表格GET_STK_SHR_CLS_DTL时，如果需要使用""RANK""字段筛选十大股东的股东名次时，请特别注意，RANK是数据库的保留字，因此需要将本字段括起来，即使用`RANK`，以避免出现语法错误或冲突。",,,,,1,,"2024-08-19 15:11:28",,"2024-08-19 15:11:35"
407,TABLE,GET_STK_SHR_CLS_DTL,十大股东持股类别明细表,89,如果问题没有明确指明时间段，默认ENDDATE选择最近的报告期，即'2024-09-30'，获得最新的十大股东数据。,,,,,1,,"2024-08-19 15:11:28",,"2024-08-19 15:11:35"
408,GENERAL,,,0,【查询效率优化-最近交易日】请注意，距离当前时间截面最近的交易日是2025年4月14日。若表格中包含交易日相关信息或字段，并需要根据交易日进行筛选，则最近的交易日最大值请选取2025年4月14日!!!请注意，距离当前时间截面最近的交易日是2025年4月14日。若表格中包含交易日相关信息或字段，并需要根据交易日进行筛选，则最近的交易日最大值请选取2025年4月14日!!!,,,,,1,,"2024-07-26 14:15:05",,"2025-04-14 22:25:18"
409,TABLE,HK_STKCODE,香港股票代码表,999999,"请特别注意，当使用本表的时候请一定要加上left(STKCODE ,1) != 8",,,,,1,,"2024-06-13 15:29:55",,"2025-02-18 19:27:28"
412,DOMAIN,"",指数相关,879,"截至本提示发布时，2024年度年报尚未公布，最新可获取的财务报告期截至2024年9月30日。特别提醒：在处理包含""ENDDATE""字段的数据时，请统一将各公司最新报告截止日期视为2024年9月30日进行筛选。为提高数据处理效率，建议采用统一截止日期进行批量处理。此方法可显著提升数据处理效率，确保分析工作的一致性。请避免以下低效操作：逐一查询每家公司的特定截止日期，使用MAX(ENDDATE)函数和ENDDATE <= XXXX条件进行双重筛选，为每家公司单独计算截止日期。",,,,,1,,"2024-06-13 15:29:55",,"2025-03-04 11:14:20"
415,TABLE,FUND_LIST_FREQUENCY,基金列表，用来计算的主动型基金，每个报告期统计一次,2,使用本表时，请关注本表中REPORT_DATE字段作为筛选条件。如果用户没有提及具体的报告期，请以2024-12-31为准!!!,,,,,1,,"2024-07-26 14:28:37",,"2025-02-20 14:46:19"
416,TABLE,FUND_BENCHMARK,基金信息表,1,对于这张表：如果问题涉及到基金类型例如：股票型，债券型，FOF等时，请考虑使用这个表，按基金类型过滤，例如 FUND_TYPE='股票型'。股票型和权益型，都用“股票型”来过滤。,,,,,1,,"2025-02-20 15:54:45",,"2025-02-20 15:56:57"
417,DOMAIN,,基金相关,800,"基金的区间收益率有两种算法：
1.用结束日期净值（RESTORED_ACCU_NAV）除以开始日期净值（RESTORED_ACCU_NAV）后，再-1
2.区间内每天的收益率+1，取LOG，再SUM起来，再用指数幂函数算回来后-1
请注意，绝对不要用  MAX(n.RESTORED_ACCU_NAV) / MIN(n.RESTORED_ACCU_NAV) - 1 的算法，这种算法没有任何意义。",,,,,1,,"2025-02-20 16:16:42",,"2025-02-20 16:20:46"
420,DOMAIN,,基金相关,801,"当用户问到近N年，或者区间范围内基金收益率这种问题时，将用户指定的开始、结束日期（自然日）传入下述代码中，获取出范围内的开始、结束交易日，然后用开始交易日和结束交易日直接去基金净值表中查找到头、尾两个点的净值数据计算区间涨跌幅。
select min(CAL_DATE) as BEGIN_TRADING_DAY, -- 开始交易日
max(CAL_DATE) as END_TRADING_DAY  -- 结束交易日
from analytics_master_data.REF_EDM_CALENDAR e -- 交易日历表，先把开始、结束日期取出来
where e.CAL_HCODE='CAL0001' and e.HISVALID=1 and e.IS_TRADEDATE=1
and e.CAL_DATE>='2015-02-19' and e.CAL_DATE<='2025-02-18'  -- 这里是用户问题的时间范围

用上面这个查询结果的BEGIN_TRADING_DAY，END_TRADING_DAY  ，再去关联基金净值表获取指定开始、结束日期的净值计算区间收益率。",,,,,0,,"2025-02-20 21:18:05",,"2025-02-20 21:26:09"
422,DOMAIN_CLS,,个股相关,55,当问到“增减持信息”的时候，请优先考虑“主板公司行为”。同时，如果问到：增减持信息、资产交易、债务重组、收购兼并、停牌、增资合作，请优先考虑“主板公司行为”。,,,,,1,,"2024-06-13 15:29:55",,"2025-02-24 10:32:55"
423,GENERAL,,,999,"【请特别注意】：MYSQL细节：ONLY_FULL_GROUP_BY 模式让 MySQL 在处理 GROUP BY 时更严谨，任何非聚合的字段必须在 GROUP BY 中出现，否则就会报 (1055, Expression #x of SELECT list is not in GROUP BY clause ...)。",,,,,1,,"2024-07-26 14:15:05",,"2024-11-05 13:19:44"
424,TABLE,FUND_NETVALUE,基金净值表,22,"请特别注意： 本表格中，FUND_SYMBOL格式如下，带有后缀，例如: ""510050.SH""、""002145.OF""、""160610.SZ""等。 如果用户问题中只提及了具体的基金代码，而没有提供后缀，如果查询需要使用本字段，请使用模糊匹配，即 FUND_SYMBOL LIKE ""%161005%""。",,,,,1,,"2024-08-06 22:25:48",,"2024-11-14 15:52:26"
427,DOMAIN,"",港股财务,98,"如果用户问题提及了""EBITDA""或者""息税前利润""等，请优先考虑如下两个科目！！！：（1）PLOBTX：除税前溢利或亏损，（2）EBTCTUBU：持续经营业务除税前溢利。",,,,,1,,"2024-06-13 15:29:55",,"2025-02-24 17:53:05"
428,TABLE,HK_NFINIS_NSTD,香港公司利润表_非金融_新标准,928,"如果用户问题提及了""EBITDA""或者""息税前利润""等，请优先考虑如下两个科目！！！：（1）PLOBTX：除税前溢利或亏损，（2）EBTCTUBU：持续经营业务除税前溢利。",,,,,1,,"2024-06-13 15:29:55",,"2025-02-24 17:53:05"
429,TABLE,HK_FINIS_NSTD,香港公司利润表_金融_新标准,938,"如果用户问题提及了""EBITDA""或者""息税前利润""等，请优先考虑如下两个科目！！！：（1）PLOBTX：除税前溢利或亏损，（2）EBTCTUBU：持续经营业务除税前溢利。",,,,,1,,"2024-06-13 15:29:55",,"2025-02-24 17:53:05"
430,DOMAIN_CLS,,个股相关,222,"当用户问到“预期XXXX”的时候，尤其是2025年的预期指标的时候，请优先考虑""主板业绩预告""!!!",,,,,1,,"2024-06-13 15:29:55",,"2024-10-25 10:31:43"
431,TABLE,STK_ACHIEVE_FORECAST,上市公司业绩预告表,2,请特别注意： 当用户问到2025年预期的时候，ENDDATE需要考虑'2024-12-31'和'2025-03-31'这两个。,,,,,1,,"2024-08-06 22:25:48",,"2024-11-14 15:52:26"
432,TABLE,GET_INDX_GEN_INFO,指数基本信息表,9,"请特别注意，当使用本表的时候，如果涉及到申万行业，请务必和背景信息中的行业的信息和名称进行匹配关联。SW_INDX_LEVEL代表行业分级，而INDX_CNAME代表行业名称。【示例】如果背景信息有如下：一级行业名称为""房地产""，即SW_INDU_CODE_2021_1 LIKE ""%房地产%""， 那么转化为SW_INDX_LEVEL='SW1', INDX_CNAME LIKE = ""房地产%""。请特别注意！！！",,,,,1,,"2024-06-13 15:29:55",,"2025-02-26 14:51:45"
437,GENERAL,,,887,请特别关注如下信息：问题中的部分值，未必可以直接从提供的字段得到，但是通过计算可以获取结果，例如MA20，MA60等，可以通过收盘价格计算平均值，虽然没有对应字段，仍可以计算获得。,,,,,1,,"2024-07-26 14:15:05",,"2024-11-05 13:19:44"
438,DOMAIN,,个股相关,773,当用户问到“净利润”的时候，我们默认需要考虑“归母净利润”。如果表格中既包含净利润，也包含归母净利润，那么我们优先考虑“归母净利润”。净利润增速也一样！！！,,,,,1,,"2024-08-16 17:22:21",,"2025-02-20 16:48:43"
439,DOMAIN,"",美股相关,,"请特别注意，当我们知道问题的美股股票代码的时候(xxxx.US)，请优先对已知的股票代码使用IN或者=操作符来进行精确匹配AMERICAN_STOCK_MAIN表里的COMB_SYMBOL字段（这个是记录美股代码的字段）而不是默认选择LIKE。注意尽可能不要使用CSNAME字段,匹配股票代码的时候不要忘了.US",,,,,1,,"2025-03-07 14:49:10",,"2025-03-12 19:13:56"
440,DOMAIN_CLS,,美股相关,,请特别注意，美股经营分析也包含资产数据，涉及资产的问题请不要单独只定位到美股财务。,,,,,0,,"2025-03-12 17:46:34",,"2025-03-18 17:16:33"
441,DOMAIN,,美股相关,,注意！！！只要是美股相关问题必须要使用AMERICAN_STOCK_MAIN表！！还有FIU_ID是用来连接AMERICAN_STOCK_MAIN表的字段而不是股票代码字段。只有AMERICAN_STOCK_MAIN表里的COMB_SYMBOL字段才是股票代码字段。,,,,,1,,"2025-03-12 17:58:12",,"2025-03-12 19:13:56"
442,TABLE_CLS,,美股相关,,注意!!!AMERICAN_STOCK_MAIN是必须被选中的。,,,,,1,,"2025-03-12 18:55:23",,"2025-03-12 18:55:23"
443,DOMAIN,,美股相关,,注意！！当使用财务报表时，需要同时使用财政周期结束日期F001D、财政期间长度-日F004N 字段来区分报表统计频率的种类，你要优先取取最新日期的F001D后再取跨度最久的F004N.,,,,,1,,"2025-03-18 14:26:24",,"2025-03-21 16:26:51"
444,DOMAIN,,美股相关,,注意！！！下面的表所涉及的公司银行等都是美国的。还有下面的表涉及的金额都是美元，请注意在写sql时显示货币类型。,,,,,1,,"2025-03-18 17:28:49",,"2025-03-21 16:27:39"
445,DOMAIN,"",美股相关,,注意！！！筛选公司的时候请优先使用参考的的股票代码进行精确匹配。,"","",,,1,"","2025-03-20 14:07:39","","2025-03-20 15:52:05"
446,DOMAIN,"",美股相关,,注意！！！如果是单纯的行业问题，你不要把板块数据也带进来。,"","",,,1,"","2025-03-20 15:27:44","","2025-03-20 15:27:44"
447,DOMAIN,"",美股相关,,在美国，上市公司并不强制要求将财年与自然年（即1月1日至12月31日）保持一致。企业可以根据自身业务特点、行业周期和管理需求，选择最适合自身运营的财年起止日期。对于时间筛选报告的时候，请特别关注！！！,"","",,,1,"","2025-03-21 11:19:22","","2025-03-21 11:29:23"
448,TABLE_CLS,,美股相关,939,当用户提到最新、最近等类似的描述，优先考虑单季度的表。,,,,,1,,"2024-08-13 11:03:11",,"2025-01-14 12:02:47"
449,DOMAIN,,美股相关,,注意！！！如果背景信息中出现申万行业映射，请优先遵循映射进行筛选！如果问题涉及到多个申万行业映射，请优先根据指定的映射进行筛选！在定位时优先行业大于板块大于主营业务！！,,,,,1,,"2025-03-24 14:32:02",,"2025-03-25 10:45:57"
451,DOMAIN,,主板财务,,"当涉及附注表的时候，请注意所有附注表仅支持两个时间点进行查询，请不要使用其他时间点进行查询：
- 半年度数据：06-30（6月30日）
- 年度数据：12-31（12月31日）",,,,,1,,"2025-03-31 17:46:51",,"2025-04-01 10:45:03"
